filename_stem,reviewer_packet,annotation_id,annotated_text,start,end,paragraph,document_id_internal,entity_position,error_code,error_category,field_code,subrule,rule_combination_valid,validation_issue,is_unique_mode,status,related_to,related_text,related_key,annotation_json_path,effective_error_code,effective_error_category,effective_field_code,effective_subrule,effective_rule_combination_valid,include_in_analysis,resolution_action,resolution_source,review_note,human_decision,corrected_error_code,corrected_field_code,invalid_combination_policy
BnF_030_27,9,1167,se,50,52,s1p16,12,1,e_6,Cambios,f_61,Inserción,True,,False,Saved,1168,sesienta,2026-07-28T15:22:47_740ZBnF_030_27_GT_moderno.txt_s1p16_50 se,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.ann.json,e_6,Cambios,f_61,Inserción,True,True,valid,automatic_validation,,,,,exclude_all
BnF_030_27,9,1168,sienta,0,6,s1p17,12,1,e_6,Cambios,f_61,Inserción,True,,False,Saved,1167,sesienta,2026-07-28T15:22:47_740ZBnF_030_27_GT_moderno.txt_s1p16_50 se,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.ann.json,e_6,Cambios,f_61,Inserción,True,True,valid,automatic_validation,,,,,exclude_all
BnF_030_27,9,1169,celemin,19,26,s1p17,12,1,e_5,Acentuación,,,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.ann.json,e_5,Acentuación,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_030_27,9,1170,celemis,9,16,s1p18,12,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_030_27,9,1171,celemis,39,46,s1p19,12,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_030_27,9,1165,dos,32,35,s1p20,12,1,e_6,Cambios,f_6663,Sustitución,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
BnF_030_27,9,1178,ceron,42,47,s1p20,12,1,e_5,Acentuación,,,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.ann.json,e_5,Acentuación,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_030_27,9,1178,ceron,42,47,s1p20,12,2,e_6,Cambios,f_66664,Otros,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.ann.json,e_6,Cambios,f_66664,Otros,True,True,valid,automatic_validation,,,,,exclude_all
BnF_030_27,9,1166,dos,36,39,s1p22,12,1,e_6,Cambios,f_6663,Sustitución,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
BnF_030_27,9,1091,y,11,12,s1p23,12,1,e_6,Cambios,f_6663,Sustitución,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.ann.json,e_6,Cambios,f_6663,Sustitución,True,True,valid,automatic_validation,,,,,exclude_all
BnF_030_27,9,1179,cero,6,10,s1p23,12,1,e_5,Acentuación,,,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.ann.json,e_5,Acentuación,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_030_27,9,1179,cero,6,10,s1p23,12,2,e_6,Cambios,f_66664,Otros,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_27_GT_moderno.ann.json,e_6,Cambios,f_66664,Otros,True,True,valid,automatic_validation,,,,,exclude_all
BnF_118_02,9,1180,Autos,0,5,s1p1,13,1,e_6,Cambios,f_662,Deleción,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_02_GT_moderno.ann.json,e_6,Cambios,f_662,Deleción,True,True,valid,automatic_validation,,,,,exclude_all
BnF_118_02,9,1181,fos,6,9,s1p1,13,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_02_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_118_02,9,1182,nats,30,34,s1p1,13,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_02_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_118_02,9,1183,Ror,144,147,s1p1,13,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_118_02_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1184,yja,99,102,s1p1,14,1,e_2,Filológicas - instrucciones,f_21,Regularización de H etimológica,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_2,Filológicas - instrucciones,f_21,Regularización de H etimológica,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1184,yja,99,102,s1p1,14,1,e_2,Filológicas - instrucciones,f_2223,Regularización de i/y vocálicas,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_2,Filológicas - instrucciones,f_2223,Regularización de i/y vocálicas,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1185,Da,103,105,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1186,Da,2001,2003,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1187,voluntad. Conforme,246,264,s1p1,14,1,e_4,Puntuación,f_442,"Coma (,)",True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_4,Puntuación,f_442,"Coma (,)",True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1189,"claro, doy",282,292,s1p1,14,1,e_4,Puntuación,f_41,Punto (.),True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_4,Puntuación,f_41,Punto (.),True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1236,de,279,281,s1p1,14,1,e_5,Acentuación,,,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_5,Acentuación,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1278,Dn,353,355,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1279,Dn,554,556,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1280,Dn,1464,1466,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1281,Dn,1733,1735,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1282,Dn,1954,1956,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1283,Anto,357,361,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1284,Anto,411,415,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1285,Pas,383,386,s1p1,14,1,e_1,Filológicas - mecánicas,f_1113,Regularización de sibilantes,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_1,Filológicas - mecánicas,f_1113,Regularización de sibilantes,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1287,Esn,420,423,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1287,Esn,420,423,s1p1,14,2,e_6,Cambios,f_61,Inserción,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_6,Cambios,f_61,Inserción,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1288,Esn,603,606,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1288,Esn,603,606,s1p1,14,2,e_6,Cambios,f_61,Inserción,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_6,Cambios,f_61,Inserción,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1289,Esn,1516,1519,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1289,Esn,1516,1519,s1p1,14,2,e_6,Cambios,f_61,Inserción,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_6,Cambios,f_61,Inserción,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1290,Esn,1915,1918,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1290,Esn,1915,1918,s1p1,14,2,e_6,Cambios,f_61,Inserción,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_6,Cambios,f_61,Inserción,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1291,Esn,2298,2301,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1291,Esn,2298,2301,s1p1,14,2,e_6,Cambios,f_61,Inserción,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_6,Cambios,f_61,Inserción,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1292,Esn,398,401,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1292,Esn,398,401,s1p1,14,2,e_6,Cambios,f_61,Inserción,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_6,Cambios,f_61,Inserción,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1293,Franco,403,409,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1294,Franco,425,431,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1295,Franco,558,564,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1296,Franco,1468,1474,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1297,Franco,1958,1964,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1299,"Bravo,",499,505,s1p1,14,1,e_4,Puntuación,f_41,Punto (.),True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_4,Puntuación,f_41,Punto (.),True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1300,oy,506,508,s1p1,14,1,e_2,Filológicas - instrucciones,f_21,Regularización de H etimológica,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_2,Filológicas - instrucciones,f_21,Regularización de H etimológica,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1301,Oy,871,873,s1p1,14,1,e_2,Filológicas - instrucciones,f_21,Regularización de H etimológica,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_2,Filológicas - instrucciones,f_21,Regularización de H etimológica,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1302,Juo,608,611,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1303,Juo,1521,1524,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1304,Juo,1920,1923,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1305,Juo,2040,2043,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1306,Juo,2190,2193,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1307,Juo,2303,2306,s1p1,14,1,e_3,Abreviaturas,f_31,Expansión completa,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_3,Abreviaturas,f_31,Expansión completa,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1318,de,836,838,s1p1,14,1,e_5,Acentuación,,,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_5,Acentuación,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1351,mil quinientos sesenta,922,944,s1p1,14,1,e_6,Cambios,f_662,Deleción,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_6,Cambios,f_662,Deleción,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1352,vien,997,1001,s1p1,14,1,e_2,Filológicas - instrucciones,f_222,Regularización de labiales (b/v),True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_2,Filológicas - instrucciones,f_222,Regularización de labiales (b/v),True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1353,aviendo,1221,1228,s1p1,14,1,e_2,Filológicas - instrucciones,f_21,Regularización de H etimológica,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_2,Filológicas - instrucciones,f_21,Regularización de H etimológica,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1353,aviendo,1221,1228,s1p1,14,1,e_2,Filológicas - instrucciones,f_222,Regularización de labiales (b/v),True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_2,Filológicas - instrucciones,f_222,Regularización de labiales (b/v),True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1360,a mis,1229,1234,s1p1,14,1,e_6,Cambios,f_662,Deleción,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_6,Cambios,f_662,Deleción,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1361,firme,797,802,s1p1,14,1,e_5,Acentuación,,,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_5,Acentuación,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1362,firme,1357,1362,s1p1,14,1,e_5,Acentuación,,,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_5,Acentuación,,,True,True,valid,automatic_validation,,,,,exclude_all
BnF_243_16,9,1363,Filicación,1385,1395,s1p1,14,1,e_6,Cambios,f_61,Inserción,True,,False,Saved,-1,,,intermediate/extracted_exports/reviewer_packet_9/01_ANNOTATOR_2026-07-29T15_35_20_792Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_243_16_GT_moderno.ann.json,e_6,Cambios,f_61,Inserción,True,True,valid,automatic_validation,,,,,exclude_all
