filename_stem,filename,archive,reviewer_packet,model,annotation_json_path,modernised_txt_path,pre_modernisation_txt_path,annotations_legend_path,entities_legend_path,annotation_json_found,modernised_txt_found,pre_modernisation_txt_found,modernised_txt_in_export,annotations_legend_found,entities_legend_found,reviewer_name,modernised_text_available,n_modernised_tokens,n_modernised_characters,n_modernised_characters_without_whitespace,n_modernised_lines,pre_modernisation_text_available,n_pre_modernisation_tokens,n_pre_modernisation_characters,n_pre_modernisation_characters_without_whitespace,n_pre_modernisation_lines,token_count_method,feature_status,token_count_change,character_count_change,token_count_change_pct,character_count_change_pct,n_recorded_annotations,n_recorded_assignments,n_included_assignments,n_included_annotations,n_excluded_assignments,n_originally_invalid_assignments,n_corrected_assignments,n_accepted_invalid_assignments,review_data_status,included_annotations_per_1000_tokens,included_assignments_per_1000_tokens
BnF_113_04,BnF_113_04_GT.txt,bnf_113,2,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_04_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_113_04_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_113_04/BnF_113_04_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,310,1548,1231,26,True,311,1517,1200,28,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-1,31,-0.3215434083601286,2.0435069215557022,51,62,62,51,0,0,0,0,reviewed_with_annotations,164.51612903225808,200.0
utblac_gg_mss_g62_duplicated_15,utblac_gg_mss_g62_duplicated_15_GT.txt,utblac_gg,2,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_gg_mss_g62_duplicated_15_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_gg_mss_g62_duplicated_15_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/utblac_gg_mss_g62_duplicated_15/utblac_gg_mss_g62_duplicated_15_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,152,782,631,1,True,158,797,624,25,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-6,-15,-3.79746835443038,-1.8820577164366368,9,9,9,9,0,0,0,0,reviewed_with_annotations,59.21052631578947,59.21052631578947
AGN_HospJesus_c474_leg267-2_exp024_7473-7537_02,AGN_HospJesus_c474_leg267-2_exp024_7473-7537_02_GT.txt,agn_hospjesus,2,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_HospJesus_c474_leg267-2_exp024_7473-7537_02_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_HospJesus_c474_leg267-2_exp024_7473-7537_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/AGN_HospJesus_c474_leg267-2_exp024_7473-7537_02/AGN_HospJesus_c474_leg267-2_exp024_7473-7537_02_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,317,1832,1516,1,True,322,1816,1493,31,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-5,16,-1.5527950310559009,0.881057268722467,21,24,24,21,0,0,0,0,reviewed_with_annotations,66.24605678233439,75.70977917981072
BnF_112_25,BnF_112_25_GT.txt,bnf_112,2,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_112_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_112_25/BnF_112_25_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,269,1434,1151,32,True,268,1428,1148,31,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,1,6,0.3731343283582089,0.4201680672268907,42,53,53,42,0,0,0,0,reviewed_with_annotations,156.13382899628252,197.0260223048327
BnF_167_25,BnF_167_25_GT.txt,bnf_167,2,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_167_25_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_167_25_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_167_25/BnF_167_25_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,389,2193,1805,1,True,394,2158,1762,34,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-5,35,-1.269035532994924,1.6218721037998145,11,11,11,11,0,0,0,0,reviewed_with_annotations,28.27763496143959,28.27763496143959
BnF_267_03,BnF_267_03_GT.txt,bnf_267,2,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_267_03_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_267_03_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_267_03/BnF_267_03_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,227,1015,761,1,True,238,1043,757,78,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-11,-28,-4.621848739495799,-2.684563758389262,79,79,79,79,0,0,0,0,reviewed_with_annotations,348.01762114537445,348.01762114537445
utblac_wbs_0886_duplicated_2,utblac_wbs_0886_duplicated_2_GT.txt,utblac_wbs,2,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_wbs_0886_duplicated_2_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/utblac_wbs_0886_duplicated_2_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/utblac_wbs_0886_duplicated_2/utblac_wbs_0886_duplicated_2_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,30,147,118,1,True,30,139,109,6,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,8,0.0,5.755395683453238,0,0,0,0,0,0,0,0,reviewed_no_annotations,0.0,0.0
BnF_032_36,BnF_032_36_GT.txt,bnf_032,2,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_36_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_032_36_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_032_36/BnF_032_36_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,303,1507,1201,32,True,303,1507,1200,32,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,0,0.0,0.0,99,105,105,99,0,0,0,0,reviewed_with_annotations,326.73267326732673,346.53465346534654
BnF_266_07,BnF_266_07_GT.txt,bnf_266,2,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_266_07_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_266_07_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_266_07/BnF_266_07_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,923,5019,4096,3,True,949,4885,3923,79,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-26,134,-2.73972602739726,2.7430910951893552,35,38,38,35,0,0,0,0,reviewed_with_annotations,37.91982665222102,41.17009750812568
BnF_267_23,BnF_267_23_GT.txt,bnf_267,2,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_267_23_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_267_23_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_267_23/BnF_267_23_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,226,1053,803,1,True,225,1054,803,73,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,1,-1,0.4444444444444444,-0.0948766603415559,83,85,85,83,0,0,0,0,reviewed_with_annotations,367.2566371681416,376.10619469026545
AGI_PATRONATO_182_R3_04,AGI_PATRONATO_182_R3_04_GT.txt,agi_patronato,2,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_PATRONATO_182_R3_04_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_PATRONATO_182_R3_04_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/AGI_PATRONATO_182_R3_04/AGI_PATRONATO_182_R3_04_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,223,1202,968,31,True,223,1229,981,30,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,0,-27,0.0,-2.196908055329536,40,48,48,40,0,0,0,0,reviewed_with_annotations,179.37219730941703,215.24663677130047
AGN_Tierras_v2963_exp059_24,AGN_Tierras_v2963_exp059_24_GT.txt,agn_tierras,2,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Tierras_v2963_exp059_24_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Tierras_v2963_exp059_24_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/AGN_Tierras_v2963_exp059_24/AGN_Tierras_v2963_exp059_24_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,122,664,543,1,True,128,672,543,23,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-6,-8,-4.6875,-1.1904761904761905,4,5,5,4,0,0,0,0,reviewed_with_annotations,32.786885245901644,40.983606557377044
UIA_Ms149_Exp3_43,UIA_Ms149_Exp3_43_GT.txt,uia_ms149,2,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/UIA_Ms149_Exp3_43_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/UIA_Ms149_Exp3_43_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/UIA_Ms149_Exp3_43/UIA_Ms149_Exp3_43_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,297,1738,1442,1,True,304,1682,1362,28,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-7,56,-2.302631578947368,3.329369797859691,17,21,21,17,0,0,0,0,reviewed_with_annotations,57.23905723905724,70.7070707070707
BnF_117_13,BnF_117_13_GT.txt,bnf_117,2,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_117_13_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_117_13_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_117_13/BnF_117_13_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,148,854,707,1,True,158,781,618,26,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-10,73,-6.329113924050633,9.346991037131884,18,22,22,18,0,0,0,0,reviewed_with_annotations,121.62162162162163,148.64864864864865
AGN_Marina_v031A_exp02_fs85-92_15,AGN_Marina_v031A_exp02_fs85-92_15_GT.txt,agn_marina,2,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Marina_v031A_exp02_fs85-92_15_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_Marina_v031A_exp02_fs85-92_15_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/AGN_Marina_v031A_exp02_fs85-92_15/AGN_Marina_v031A_exp02_fs85-92_15_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,31,184,153,1,True,32,188,154,7,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-1,-4,-3.125,-2.127659574468085,2,2,2,2,0,0,0,0,reviewed_with_annotations,64.51612903225806,64.51612903225806
BnF_116_02,BnF_116_02_GT.txt,bnf_116,2,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_116_02_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_116_02_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_116_02/BnF_116_02_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,273,1561,1283,15,True,286,1588,1267,36,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-13,-27,-4.545454545454546,-1.700251889168766,38,49,49,38,0,0,0,0,reviewed_with_annotations,139.1941391941392,179.48717948717947
BnF_030_22,BnF_030_22_GT.txt,bnf_030,2,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_22_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_030_22_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_030_22/BnF_030_22_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,383,2145,1763,1,True,396,2083,1675,35,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-13,62,-3.2828282828282838,2.9764762361977914,39,48,48,39,0,0,0,0,reviewed_with_annotations,101.82767624020887,125.32637075718014
BnF_104_2,BnF_104_2_GT.txt,bnf_104,2,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_104_2_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_104_2_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/BnF_104_2/BnF_104_2_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,328,1612,1285,1,True,331,1601,1270,27,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-3,11,-0.906344410876133,0.6870705808869456,68,91,88,68,3,3,0,0,reviewed_with_annotations,207.3170731707317,268.2926829268293
LoC_HPKraus_146_new_13,LoC_HPKraus_146_new_13_GT.txt,loc_hpkraus,2,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/LoC_HPKraus_146_new_13_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/LoC_HPKraus_146_new_13_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/LoC_HPKraus_146_new_13/LoC_HPKraus_146_new_13_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,148,839,692,1,True,159,820,661,25,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-11,19,-6.918238993710692,2.317073170731707,18,18,18,18,0,0,0,0,reviewed_with_annotations,121.62162162162163,121.62162162162163
AGI_CONTRATACION_1089_N8_151,AGI_CONTRATACION_1089_N8_151_GT.txt,agi_contratacion,2,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_CONTRATACION_1089_N8_151_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/ANN_Documents/AGI_CONTRATACION_1089_N8_151_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/AGI_CONTRATACION_1089_N8_151/AGI_CONTRATACION_1089_N8_151_GT.txt,intermediate/extracted_exports/reviewer_packet_2/01_ANNOTATOR_2026-08-05T15_17_51_488Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_2_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Paco,True,304,1438,1135,1,True,309,1457,1140,37,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-5,-19,-1.6181229773462782,-1.3040494166094716,48,50,50,48,0,0,0,0,reviewed_with_annotations,157.89473684210526,164.47368421052633
BnF_119-148_24,BnF_119-148_24_GT.txt,bnf_119-148,3,Llama 3.3 70B · 12 000 TPM,intermediate/extracted_exports/reviewer_packet_3/01_ANNOTATOR_2026-07-29T19_32_36_106Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_24_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_3/01_ANNOTATOR_2026-07-29T19_32_36_106Z_data_export/data_ANN_export_anotations/ANN_Documents/BnF_119-148_24_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_3_packet/BnF_119-148_24/BnF_119-148_24_GT.txt,intermediate/extracted_exports/reviewer_packet_3/01_ANNOTATOR_2026-07-29T19_32_36_106Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_3_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Adriana,True,284,1557,1274,1,True,291,1548,1253,24,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,-7,9,-2.405498281786942,0.5813953488372093,12,12,12,12,0,0,0,0,reviewed_with_annotations,42.25352112676056,42.25352112676056
AGN_AHHacienda_v268_exp046_01,AGN_AHHacienda_v268_exp046_01_GT.txt,agn_ahhacienda,3,GPT OSS 120B · 8 000 TPM,intermediate/extracted_exports/reviewer_packet_3/01_ANNOTATOR_2026-07-29T19_32_36_106Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v268_exp046_01_GT_moderno.ann.json,intermediate/extracted_exports/reviewer_packet_3/01_ANNOTATOR_2026-07-29T19_32_36_106Z_data_export/data_ANN_export_anotations/ANN_Documents/AGN_AHHacienda_v268_exp046_01_GT_moderno.txt,raw/evaluacion_modernizador/modernisation_reviewer_3_packet/AGN_AHHacienda_v268_exp046_01/AGN_AHHacienda_v268_exp046_01_GT.txt,intermediate/extracted_exports/reviewer_packet_3/01_ANNOTATOR_2026-07-29T19_32_36_106Z_data_export/data_ANN_export_anotations/annotations-legend.json,raw/evaluacion_modernizador/modernisation_reviewer_3_packet/entities-legends_Modernizador.json,True,True,True,True,True,True,Adriana,True,172,811,638,18,True,171,806,633,20,unicode_word_regex_with_internal_apostrophes_and_hyphens,complete,1,5,0.5847953216374269,0.620347394540943,36,36,36,36,0,0,0,0,reviewed_with_annotations,209.30232558139537,209.30232558139537
